n	R (ref)	uL	uR	sensor 0	sensor 1	sensor 2	sensor 3	sensor 4	sensor 5	error
1706.0	-416.240274579	253.0	-253.0	0.0	0.0	269.0	875.0	34.0	0.0	264.0
1707.0	-482.472994112	223.0	-223.0	0.0	0.0	492.0	702.0	38.0	4.0	87.0
1708.0	-499.207861617	175.0	-175.0	0.0	41.0	827.0	405.0	0.0	0.0	-172.0
1709.0	-464.639171896	87.0	-87.0	0.0	46.0	1000.0	172.0	0.0	4.0	-354.0
1710.0	-382.235765712	8.0	-8.0	3.0	147.0	1000.0	118.0	0.0	4.0	-523.0
1711.0	-260.404997076	-78.0	78.0	0.0	193.0	1000.0	54.0	0.0	0.0	-612.0
1712.0	-111.645473258	-150.0	150.0	0.0	188.0	1000.0	54.0	0.0	0.0	-608.0
1713.0	48.7271804915	-196.0	196.0	3.0	152.0	1000.0	124.0	0.0	9.0	-522.0
1714.0	204.152484542	-217.0	217.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1715.0	338.534328126	-246.0	246.0	0.0	92.0	1000.0	232.0	0.0	0.0	-395.0
1716.0	437.910962845	-249.0	249.0	0.0	46.0	771.0	405.0	0.0	4.0	-156.0
1717.0	491.9122201	-194.0	194.0	0.0	0.0	497.0	708.0	34.0	0.0	87.0
1718.0	494.851207116	-122.0	122.0	0.0	0.0	269.0	945.0	34.0	0.0	278.0
1719.0	446.334608866	-50.0	50.0	0.0	0.0	106.0	994.0	76.0	0.0	474.0
1720.0	351.324984899	36.0	-36.0	0.0	0.0	55.0	945.0	122.0	0.0	559.0
1721.0	219.645085297	101.0	-101.0	0.0	0.0	55.0	886.0	156.0	0.0	592.0
1722.0	64.972378088	158.0	-158.0	0.0	0.0	55.0	875.0	156.0	0.0	593.0
1723.0	-96.5743838206	206.0	-206.0	0.0	0.0	55.0	951.0	125.0	9.0	561.0
1724.0	-248.111282417	242.0	-242.0	0.0	0.0	111.0	1000.0	76.0	4.0	470.0
1725.0	-373.754163431	252.0	-252.0	0.0	0.0	213.0	1000.0	34.0	0.0	324.0
1726.0	-460.287880776	235.0	-235.0	0.0	0.0	385.0	821.0	38.0	4.0	180.0
1727.0	-498.564026551	203.0	-203.0	0.0	46.0	664.0	529.0	0.0	4.0	-57.0
1728.0	-484.478537622	128.0	-128.0	0.0	41.0	1000.0	232.0	0.0	0.0	-312.0
1729.0	-419.423665298	32.0	-32.0	3.0	101.0	1000.0	124.0	0.0	9.0	-482.0
1730.0	-310.163378988	-51.0	51.0	0.0	193.0	1000.0	113.0	0.0	0.0	-562.0
1731.0	-168.141702122	-117.0	117.0	0.0	193.0	1000.0	54.0	0.0	0.0	-612.0
1732.0	-8.29342427234	-180.0	180.0	0.0	188.0	1000.0	113.0	0.0	0.0	-558.0
1733.0	152.52024585	-213.0	213.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1734.0	297.287915795	-246.0	246.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1735.0	410.649296727	-254.0	254.0	0.0	46.0	878.0	345.0	0.0	4.0	-218.0
1736.0	480.530657082	-209.0	209.0	0.0	41.0	604.0	583.0	34.0	0.0	-9.0
1737.0	499.439745779	-152.0	152.0	0.0	46.0	324.0	886.0	34.0	0.0	232.0
1738.0	465.280390952	-69.0	69.0	0.0	0.0	162.0	994.0	76.0	0.0	430.0
1739.0	381.597063335	14.0	-14.0	0.0	0.0	116.0	945.0	122.0	9.0	505.0
1740.0	257.219766891	74.0	-74.0	0.0	0.0	55.0	886.0	160.0	4.0	595.0
1741.0	105.343370093	146.0	-146.0	0.0	0.0	55.0	881.0	160.0	0.0	595.0
1742.0	-57.8638548646	195.0	-195.0	3.0	4.0	65.0	891.0	125.0	9.0	555.0
1743.0	-214.976677732	230.0	-230.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1744.0	-349.172665703	246.0	-246.0	0.0	0.0	213.0	1000.0	72.0	0.0	390.0
1745.0	-446.036869917	250.0	-250.0	3.0	4.0	335.0	886.0	41.0	9.0	225.0
1746.0	-495.117503026	216.0	-216.0	0.0	46.0	604.0	583.0	34.0	0.0	-9.0
1747.0	-491.063977459	144.0	-144.0	0.0	41.0	939.0	345.0	0.0	0.0	-232.0
1748.0	-434.2223346	60.0	-60.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1749.0	-330.620583042	-31.0	31.0	0.0	193.0	1000.0	113.0	0.0	0.0	-562.0
1750.0	-191.341716183	-111.0	111.0	0.0	193.0	1000.0	113.0	0.0	0.0	-562.0
1751.0	-31.3482287237	-159.0	159.0	0.0	193.0	1000.0	113.0	0.0	0.0	-562.0
1752.0	132.118330393	-208.0	208.0	0.0	147.0	1000.0	113.0	0.0	0.0	-527.0
1753.0	281.392365065	-242.0	242.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1754.0	400.294580645	-251.0	251.0	0.0	92.0	934.0	286.0	0.0	0.0	-353.0
1755.0	475.890989897	-248.0	248.0	0.0	46.0	664.0	529.0	0.0	9.0	-57.0
1756.0	499.908791837	-166.0	166.0	0.0	46.0	380.0	827.0	34.0	0.0	185.0
1757.0	469.653200899	-85.0	85.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1758.0	388.322429039	12.0	-12.0	3.0	4.0	60.0	945.0	122.0	9.0	555.0
1759.0	264.682792659	87.0	-87.0	0.0	0.0	55.0	832.0	160.0	4.0	600.0
1760.0	112.135380475	146.0	-146.0	0.0	0.0	55.0	821.0	160.0	0.0	601.0
1761.0	-52.727658965	195.0	-195.0	3.0	4.0	65.0	891.0	125.0	9.0	555.0
1762.0	-211.922677408	229.0	-229.0	0.0	0.0	106.0	945.0	118.0	0.0	510.0
1763.0	-348.035351992	257.0	-257.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1764.0	-446.129110217	262.0	-262.0	0.0	0.0	324.0	875.0	34.0	0.0	229.0
1765.0	-495.391668386	217.0	-217.0	0.0	46.0	604.0	643.0	34.0	0.0	15.0
1766.0	-490.337401308	151.0	-151.0	0.0	46.0	1000.0	345.0	0.0	0.0	-244.0
1767.0	-431.430722144	56.0	-56.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1768.0	-325.058342501	-33.0	33.0	0.0	198.0	1000.0	113.0	0.0	0.0	-565.0
1769.0	-182.849445705	-114.0	114.0	0.0	239.0	1000.0	54.0	0.0	0.0	-644.0
1770.0	-20.4146759893	-186.0	186.0	0.0	244.0	1000.0	113.0	0.0	0.0	-597.0
1771.0	144.360502952	-222.0	222.0	0.0	198.0	1000.0	124.0	0.0	9.0	-556.0
1772.0	293.282307785	-254.0	254.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1773.0	409.859127818	-253.0	253.0	0.0	41.0	994.0	286.0	0.0	0.0	-277.0
1774.0	481.13370021	-227.0	227.0	3.0	50.0	659.0	589.0	0.0	9.0	-29.0
1775.0	499.132805092	-158.0	158.0	0.0	0.0	324.0	886.0	34.0	0.0	232.0
1776.0	461.771274594	-68.0	68.0	0.0	0.0	162.0	1000.0	76.0	4.0	430.0
1777.0	373.106543573	16.0	-16.0	3.0	4.0	65.0	951.0	125.0	9.0	552.0
1778.0	242.911445017	92.0	-92.0	0.0	0.0	55.0	886.0	160.0	4.0	595.0
1779.0	85.608624324	152.0	-152.0	0.0	0.0	55.0	827.0	156.0	0.0	597.0
1780.0	-81.3185825975	203.0	-203.0	0.0	0.0	55.0	881.0	160.0	4.0	595.0
1781.0	-239.264709298	250.0	-250.0	0.0	0.0	106.0	1000.0	118.0	0.0	509.0
1782.0	-370.575759999	263.0	-263.0	0.0	0.0	213.0	1000.0	72.0	0.0	390.0
1783.0	-460.526798889	255.0	-255.0	0.0	0.0	380.0	875.0	34.0	0.0	197.0
1784.0	-498.981550099	208.0	-208.0	0.0	46.0	664.0	529.0	0.0	4.0	-57.0
1785.0	-481.546065373	127.0	-127.0	0.0	41.0	1000.0	286.0	0.0	0.0	-278.0
1786.0	-410.08392644	39.0	-39.0	0.0	142.0	1000.0	172.0	0.0	0.0	-478.0
1787.0	-292.53121127	-55.0	55.0	0.0	198.0	1000.0	124.0	0.0	9.0	-556.0
1788.0	-142.027753701	-123.0	123.0	0.0	244.0	1000.0	59.0	0.0	0.0	-642.0
1789.0	24.5416816819	-199.0	199.0	0.0	239.0	1000.0	113.0	0.0	0.0	-594.0
1790.0	188.435505206	-234.0	234.0	3.0	152.0	1000.0	124.0	0.0	9.0	-522.0
1791.0	331.162287639	-255.0	255.0	0.0	92.0	1000.0	227.0	0.0	0.0	-398.0
1792.0	436.569983959	-250.0	250.0	0.0	46.0	888.0	345.0	0.0	0.0	-221.0
1793.0	492.68105693	-213.0	213.0	3.0	55.0	553.0	648.0	3.0	9.0	-28.0
1794.0	493.064225526	-156.0	156.0	0.0	0.0	274.0	945.0	34.0	0.0	275.0
1795.0	437.584571634	-48.0	48.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1796.0	332.443128936	29.0	-29.0	0.0	0.0	55.0	881.0	118.0	4.0	559.0
1797.0	189.497140369	110.0	-110.0	0.0	0.0	55.0	827.0	164.0	4.0	604.0
1798.0	24.933899828	173.0	-173.0	0.0	0.0	55.0	827.0	160.0	4.0	600.0
1799.0	-142.554799877	222.0	-222.0	0.0	0.0	50.0	935.0	114.0	0.0	608.0
1800.0	-293.892626146	270.0	-270.0	0.0	0.0	106.0	1000.0	83.0	0.0	480.0
1801.0	-411.793028905	267.0	-267.0	0.0	0.0	218.0	945.0	34.0	0.0	312.0
1802.0	-482.73995258	238.0	-238.0	0.0	46.0	487.0	756.0	34.0	0.0	108.0
1803.0	-498.547323543	181.0	-181.0	0.0	41.0	827.0	470.0	0.0	9.0	-138.0
1804.0	-457.316281825	95.0	-95.0	0.0	87.0	1000.0	227.0	0.0	0.0	-394.0
1805.0	-363.676839653	-9.0	9.0	0.0	188.0	1000.0	113.0	0.0	0.0	-558.0
1806.0	-228.281922554	-98.0	98.0	0.0	244.0	1000.0	64.0	0.0	4.0	-638.0
1807.0	-66.6073734428	-171.0	171.0	0.0	290.0	1000.0	59.0	0.0	0.0	-672.0
1808.0	102.808329032	-232.0	232.0	0.0	239.0	1000.0	113.0	0.0	0.0	-594.0
1809.0	260.485449199	-256.0	256.0	3.0	147.0	1000.0	178.0	0.0	9.0	-477.0
1810.0	388.243256344	-259.0	259.0	0.0	92.0	1000.0	286.0	0.0	0.0	-360.0
1811.0	471.301516524	-249.0	249.0	0.0	46.0	776.0	524.0	0.0	4.0	-97.0
1812.0	499.999747338	-178.0	178.0	0.0	0.0	436.0	816.0	38.0	4.0	151.0
1813.0	470.933217984	-95.0	95.0	0.0	0.0	218.0	1000.0	76.0	0.0	390.0
1814.0	387.370739244	0.0	0.0	0.0	0.0	55.0	945.0	118.0	0.0	556.0
1815.0	258.901528892	89.0	-89.0	0.0	0.0	55.0	821.0	160.0	4.0	601.0
1816.0	100.347468585	150.0	-150.0	0.0	0.0	55.0	827.0	206.0	0.0	638.0
1817.0	-69.9373867774	212.0	-212.0	0.0	0.0	50.0	827.0	156.0	0.0	658.0
1818.0	-232.186104042	267.0	-267.0	0.0	0.0	106.0	994.0	118.0	0.0	509.0
1819.0	-367.512922389	262.0	-262.0	0.0	0.0	167.0	1000.0	80.0	9.0	430.0
1820.0	-460.115923683	267.0	-267.0	0.0	0.0	324.0	881.0	34.0	0.0	231.0
1821.0	-499.130954626	219.0	-219.0	0.0	46.0	654.0	578.0	0.0	0.0	-31.0
1822.0	-479.91831838	134.0	-134.0	3.0	50.0	1000.0	297.0	0.0	9.0	-272.0
1823.0	-404.628491268	39.0	-39.0	0.0	142.0	1000.0	172.0	0.0	0.0	-478.0
1824.0	-281.97637526	-58.0	58.0	0.0	239.0	1000.0	113.0	0.0	0.0	-594.0
1825.0	-126.245788508	-140.0	140.0	0.0	294.0	1000.0	64.0	0.0	4.0	-670.0
1826.0	44.3637036686	-214.0	214.0	0.0	294.0	1000.0	113.0	0.0	0.0	-629.0
1827.0	209.857535178	-251.0	251.0	0.0	239.0	1000.0	108.0	0.0	0.0	-598.0
1828.0	350.788100392	-284.0	284.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1829.0	450.543808672	-266.0	266.0	0.0	46.0	944.0	356.0	0.0	0.0	-227.0
1830.0	497.315405996	-217.0	217.0	0.0	41.0	538.0	702.0	34.0	0.0	66.0
1831.0	485.505877078	-125.0	125.0	0.0	0.0	269.0	994.0	34.0	0.0	287.0
1832.0	416.414253687	-38.0	38.0	0.0	0.0	106.0	945.0	122.0	0.0	513.0
1833.0	298.108233924	64.0	-64.0	0.0	0.0	55.0	827.0	198.0	0.0	632.0
1834.0	144.495848293	146.0	-146.0	0.0	0.0	55.0	756.0	240.0	0.0	676.0
1835.0	-26.2986975236	210.0	-210.0	0.0	0.0	55.0	767.0	206.0	9.0	646.0
1836.0	-194.066668994	252.0	-252.0	0.0	0.0	55.0	886.0	160.0	0.0	595.0
1837.0	-338.90407066	279.0	-279.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1838.0	-443.57631516	275.0	-275.0	3.0	4.0	279.0	945.0	41.0	9.0	272.0
1839.0	-495.577016201	230.0	-230.0	0.0	46.0	548.0	702.0	34.0	0.0	61.0
1840.0	-488.634061784	164.0	-164.0	0.0	41.0	939.0	405.0	0.0	0.0	-199.0
1841.0	-423.480251663	67.0	-67.0	3.0	96.0	1000.0	178.0	0.0	4.0	-436.0
1842.0	-307.792226722	-38.0	38.0	0.0	239.0	1000.0	113.0	0.0	0.0	-594.0
1843.0	-155.300058168	-131.0	131.0	0.0	341.0	1000.0	113.0	0.0	0.0	-657.0
1844.0	15.8309807404	-201.0	201.0	0.0	336.0	1000.0	54.0	0.0	0.0	-703.0
1845.0	185.157131521	-266.0	266.0	0.0	248.0	1000.0	113.0	0.0	0.0	-600.0
1846.0	332.396194397	-279.0	279.0	0.0	138.0	1000.0	167.0	0.0	0.0	-478.0
1847.0	439.859976675	-275.0	275.0	0.0	92.0	1000.0	345.0	0.0	0.0	-324.0
1848.0	494.587102503	-245.0	245.0	0.0	41.0	604.0	643.0	34.0	0.0	15.0
1849.0	489.918112905	-142.0	142.0	0.0	0.0	269.0	1000.0	34.0	0.0	288.0
1850.0	426.320082177	-41.0	41.0	0.0	0.0	106.0	994.0	118.0	0.0	509.0
1851.0	311.357019563	59.0	-59.0	0.0	0.0	55.0	767.0	206.0	9.0	646.0
1852.0	158.804592624	146.0	-146.0	0.0	0.0	55.0	708.0	282.0	0.0	717.0
1853.0	-12.9890242187	218.0	-218.0	0.0	0.0	0.0	702.0	240.0	4.0	754.0
1854.0	-183.302576539	281.0	-281.0	3.0	4.0	65.0	827.0	164.0	9.0	593.0
1855.0	-331.538717786	277.0	-277.0	0.0	0.0	106.0	1000.0	118.0	0.0	509.0
1856.0	-439.717987067	284.0	-284.0	0.0	0.0	218.0	1000.0	38.0	4.0	321.0
1857.0	-494.667481336	244.0	-244.0	3.0	4.0	497.0	821.0	0.0	9.0	122.0
1858.0	-489.63687285	183.0	-183.0	0.0	46.0	944.0	470.0	0.0	4.0	-168.0
1859.0	-425.142127539	77.0	-77.0	0.0	138.0	1000.0	227.0	0.0	0.0	-435.0
1860.0	-308.929806545	-37.0	37.0	0.0	290.0	1000.0	113.0	0.0	0.0	-627.0
1861.0	-155.061141631	-141.0	141.0	0.0	442.0	1000.0	54.0	0.0	0.0	-760.0
1862.0	17.7776665867	-233.0	233.0	0.0	488.0	1000.0	59.0	0.0	0.0	-778.0
1863.0	188.537348888	-289.0	289.0	0.0	336.0	1000.0	113.0	0.0	0.0	-654.0
1864.0	336.366815669	-297.0	297.0	0.0	198.0	1000.0	178.0	0.0	0.0	-515.0
1865.0	443.162419739	-287.0	287.0	0.0	92.0	1000.0	345.0	0.0	0.0	-324.0
1866.0	495.793213772	-245.0	245.0	0.0	41.0	649.0	751.0	34.0	0.0	36.0
1867.0	487.727718934	-135.0	135.0	0.0	0.0	279.0	1000.0	41.0	9.0	281.0
1868.0	419.8592223	-41.0	41.0	0.0	0.0	111.0	945.0	160.0	4.0	540.0
1869.0	300.423613931	71.0	-71.0	0.0	0.0	55.0	756.0	282.0	0.0	707.0
1870.0	144.014568007	168.0	-168.0	3.0	4.0	10.0	648.0	332.0	13.0	838.0
1871.0	-30.1880426107	260.0	-260.0	0.0	0.0	5.0	648.0	332.0	4.0	838.0
1872.0	-200.762913484	311.0	-311.0	0.0	0.0	55.0	816.0	240.0	0.0	666.0
1873.0	-346.679534346	303.0	-303.0	3.0	4.0	116.0	1000.0	125.0	9.0	507.0
1874.0	-449.894705329	286.0	-286.0	0.0	0.0	269.0	1000.0	72.0	0.0	353.0
1875.0	-497.592363336	255.0	-255.0	0.0	46.0	649.0	751.0	34.0	0.0	36.0
1876.0	-483.787645646	155.0	-155.0	0.0	87.0	1000.0	340.0	0.0	0.0	-323.0
1877.0	-410.092913125	26.0	-26.0	0.0	244.0	1000.0	167.0	0.0	0.0	-555.0
1878.0	-285.545932741	-80.0	80.0	32.0	483.0	1000.0	113.0	0.0	0.0	-732.0
1879.0	-125.516092717	-181.0	181.0	0.0	635.0	1000.0	54.0	0.0	0.0	-844.0
1880.0	50.1808574256	-268.0	268.0	0.0	640.0	1000.0	54.0	0.0	0.0	-846.0
1881.0	219.729748437	-319.0	319.0	0.0	437.0	1000.0	113.0	0.0	0.0	-710.0
1882.0	362.02333687	-321.0	321.0	0.0	188.0	1000.0	227.0	0.0	0.0	-473.0
1883.0	459.294267774	-279.0	279.0	0.0	101.0	994.0	470.0	0.0	9.0	-265.0
1884.0	499.342970416	-229.0	229.0	0.0	46.0	548.0	821.0	34.0	0.0	99.0
1885.0	477.08100356	-113.0	113.0	0.0	0.0	218.0	1000.0	76.0	0.0	390.0
1886.0	395.193008368	-1.0	1.0	3.0	4.0	65.0	891.0	167.0	9.0	590.0
1887.0	263.829359737	97.0	-97.0	0.0	0.0	0.0	708.0	328.0	0.0	816.0
1888.0	99.3624110116	214.0	-214.0	0.0	0.0	5.0	643.0	366.0	4.0	862.0
1889.0	-77.6431406374	281.0	-281.0	3.0	4.0	10.0	648.0	328.0	13.0	836.0
1890.0	-244.995575822	324.0	-324.0	0.0	0.0	55.0	827.0	206.0	0.0	638.0
1891.0	-381.657956574	305.0	-305.0	0.0	0.0	106.0	1000.0	118.0	0.0	509.0
1892.0	-470.397802557	293.0	-293.0	0.0	0.0	329.0	994.0	38.0	4.0	251.0
1893.0	-499.970290564	225.0	-225.0	0.0	46.0	827.0	643.0	34.0	0.0	-63.0
1894.0	-466.557144907	120.0	-120.0	0.0	138.0	1000.0	286.0	0.0	0.0	-397.0
1895.0	-374.275404761	-6.0	6.0	0.0	341.0	1000.0	113.0	0.0	0.0	-657.0
1896.0	-234.686466832	-126.0	126.0	32.0	589.0	1000.0	113.0	0.0	0.0	-780.0
1897.0	-65.3617274875	-214.0	214.0	0.0	741.0	1000.0	113.0	0.0	0.0	-839.0
1898.0	112.31906649	-285.0	285.0	0.0	635.0	1000.0	113.0	0.0	0.0	-799.0
1899.0	275.862239109	-322.0	322.0	0.0	345.0	1000.0	178.0	0.0	9.0	-610.0
1900.0	404.508497187	-304.0	304.0	0.0	142.0	1000.0	286.0	0.0	0.0	-400.0
1901.0	481.874414465	-264.0	264.0	0.0	46.0	873.0	637.0	34.0	0.0	-79.0
1902.0	498.050209618	-173.0	173.0	3.0	4.0	441.0	1000.0	41.0	9.0	193.0
1903.0	450.883830452	-77.0	77.0	0.0	0.0	157.0	1000.0	114.0	0.0	466.0
1904.0	346.283158568	35.0	-35.0	0.0	0.0	55.0	886.0	202.0	4.0	628.0
1905.0	197.492190915	129.0	-129.0	3.0	4.0	10.0	708.0	328.0	9.0	816.0
1906.0	23.4277004086	237.0	-237.0	0.0	0.0	55.0	708.0	328.0	4.0	750.0
1907.0	-153.716507852	270.0	-270.0	0.0	0.0	55.0	767.0	282.0	4.0	705.0
1908.0	-311.295562282	304.0	-304.0	0.0	0.0	55.0	1000.0	160.0	4.0	586.0
1909.0	-429.110411052	304.0	-304.0	0.0	0.0	213.0	1000.0	72.0	0.0	390.0
1910.0	-492.004812826	264.0	-264.0	0.0	46.0	487.0	940.0	34.0	0.0	158.0
1911.0	-491.827586097	194.0	-194.0	0.0	46.0	984.0	578.0	0.0	0.0	-130.0
1912.0	-428.504525963	89.0	-89.0	0.0	147.0	1000.0	297.0	0.0	0.0	-397.0
1913.0	-310.077128418	-25.0	25.0	0.0	387.0	1000.0	167.0	0.0	0.0	-642.0
1914.0	-151.697256419	-147.0	147.0	0.0	585.0	1000.0	113.0	0.0	0.0	-778.0
1915.0	26.2986975237	-241.0	241.0	0.0	691.0	1000.0	124.0	0.0	9.0	-813.0
1916.0	200.993065744	-303.0	303.0	0.0	539.0	1000.0	167.0	0.0	0.0	-719.0
1917.0	349.835411208	-320.0	320.0	0.0	285.0	1000.0	281.0	0.0	0.0	-503.0
1918.0	453.557273393	-286.0	286.0	3.0	101.0	1000.0	470.0	0.0	9.0	-266.0
1919.0	498.675963204	-229.0	229.0	0.0	46.0	715.0	821.0	34.0	0.0	34.0
1920.0	479.260894509	-133.0	133.0	0.0	0.0	324.0	1000.0	76.0	0.0	322.0
1921.0	397.729336764	-22.0	22.0	0.0	0.0	111.0	1000.0	164.0	4.0	541.0
1922.0	264.56284323	82.0	-82.0	0.0	0.0	55.0	827.0	248.0	0.0	670.0
1923.0	96.9750680885	171.0	-171.0	0.0	0.0	55.0	762.0	320.0	0.0	733.0
1924.0	-83.3017695772	244.0	-244.0	0.0	0.0	55.0	756.0	282.0	0.0	707.0
1925.0	-252.828686689	287.0	-287.0	0.0	0.0	55.0	945.0	206.0	0.0	625.0
1926.0	-389.507073239	304.0	-304.0	0.0	0.0	162.0	1000.0	118.0	0.0	465.0
1927.0	-475.465116132	282.0	-282.0	0.0	0.0	324.0	1000.0	76.0	0.0	322.0
1928.0	-499.405793841	246.0	-246.0	0.0	41.0	710.0	816.0	30.0	0.0	34.0
1929.0	-458.10656755	147.0	-147.0	0.0	92.0	1000.0	459.0	0.0	0.0	-264.0
1930.0	-356.869801138	27.0	-27.0	0.0	290.0	1000.0	227.0	0.0	0.0	-542.0
1931.0	-208.859008732	-99.0	99.0	0.0	543.0	1000.0	178.0	0.0	9.0	-713.0
1932.0	-33.401652321	-203.0	203.0	0.0	640.0	1000.0	172.0	0.0	0.0	-759.0
1933.0	146.524636165	-271.0	271.0	0.0	585.0	1000.0	172.0	0.0	0.0	-736.0
1934.0	307.296824265	-312.0	312.0	3.0	396.0	1000.0	237.0	0.0	9.0	-598.0
1935.0	427.749925	-307.0	307.0	0.0	138.0	1000.0	400.0	0.0	0.0	-330.0
1936.0	491.971203923	-246.0	246.0	0.0	46.0	934.0	751.0	34.0	0.0	-55.0
1937.0	491.41526295	-163.0	163.0	3.0	4.0	497.0	1000.0	83.0	9.0	237.0
1938.0	426.057230367	-56.0	56.0	0.0	0.0	162.0	1000.0	114.0	0.0	462.0
1939.0	304.426406357	47.0	-47.0	0.0	0.0	55.0	945.0	240.0	0.0	649.0
1940.0	142.509631235	151.0	-151.0	0.0	0.0	50.0	816.0	278.0	0.0	754.0
1941.0	-38.3368916146	237.0	-237.0	0.0	0.0	55.0	767.0	286.0	0.0	708.0
1942.0	-214.196349851	276.0	-276.0	0.0	0.0	55.0	940.0	240.0	0.0	649.0
1943.0	-361.752360664	303.0	-303.0	0.0	0.0	106.0	1000.0	160.0	0.0	542.0
1944.0	-461.384809278	300.0	-300.0	0.0	0.0	279.0	1000.0	80.0	0.0	353.0
1945.0	-499.78889785	255.0	-255.0	0.0	41.0	604.0	935.0	34.0	0.0	107.0
1946.0	-471.76649037	173.0	-173.0	0.0	87.0	1000.0	572.0	30.0	0.0	-208.0
1947.0	-380.946692251	51.0	-51.0	0.0	244.0	1000.0	291.0	0.0	4.0	-470.0
1948.0	-239.333669922	-69.0	69.0	0.0	543.0	1000.0	227.0	0.0	0.0	-679.0
1949.0	-65.7354649825	-183.0	183.0	32.0	682.0	1000.0	167.0	0.0	0.0	-779.0
1950.0	116.722681928	-268.0	268.0	3.0	640.0	1000.0	232.0	0.0	4.0	-718.0
1951.0	283.673281363	-300.0	300.0	0.0	447.0	1000.0	227.0	0.0	0.0	-632.0
1952.0	412.761739495	-313.0	313.0	0.0	239.0	1000.0	400.0	34.0	0.0	-402.0
1953.0	486.646792058	-266.0	266.0	3.0	96.0	1000.0	702.0	38.0	4.0	-163.0
1954.0	495.342601028	-197.0	197.0	0.0	46.0	548.0	1000.0	76.0	0.0	209.0
1955.0	437.584571634	-68.0	68.0	0.0	0.0	213.0	1000.0	114.0	0.0	425.0
1956.0	321.029996095	30.0	-30.0	0.0	0.0	106.0	994.0	198.0	0.0	570.0
1957.0	161.260062321	122.0	-122.0	0.0	0.0	55.0	827.0	290.0	4.0	700.0
1958.0	-20.2891164264	216.0	-216.0	0.0	0.0	50.0	821.0	320.0	0.0	780.0
1959.0	-199.193654347	293.0	-293.0	0.0	0.0	55.0	935.0	282.0	4.0	678.0
1960.0	-351.324984899	308.0	-308.0	0.0	0.0	106.0	1000.0	206.0	0.0	576.0
1961.0	-456.107980807	309.0	-309.0	0.0	0.0	269.0	1000.0	114.0	0.0	387.0
1962.0	-499.313670818	265.0	-265.0	0.0	41.0	538.0	989.0	34.0	0.0	147.0
1963.0	-475.00619151	186.0	-186.0	0.0	96.0	1000.0	697.0	38.0	4.0	-165.0
1964.0	-386.375649108	66.0	-66.0	0.0	239.0	1000.0	400.0	0.0	0.0	-402.0
1965.0	-245.337826776	-46.0	46.0	0.0	534.0	1000.0	227.0	0.0	0.0	-675.0
1966.0	-70.9482204526	-181.0	181.0	3.0	691.0	1000.0	237.0	0.0	9.0	-736.0
1967.0	113.160756077	-254.0	254.0	36.0	691.0	1000.0	227.0	0.0	0.0	-742.0
1968.0	281.97637526	-306.0	306.0	0.0	534.0	1000.0	286.0	34.0	0.0	-637.0
1969.0	412.504481247	-314.0	314.0	3.0	290.0	1000.0	459.0	38.0	4.0	-404.0
1970.0	486.908748739	-267.0	267.0	0.0	87.0	1000.0	697.0	30.0	0.0	-159.0
1971.0	494.960794398	-195.0	195.0	0.0	41.0	649.0	1000.0	72.0	0.0	164.0
1972.0	435.462890167	-81.0	81.0	0.0	0.0	269.0	1000.0	114.0	0.0	387.0
1973.0	316.443210828	21.0	-21.0	0.0	0.0	111.0	1000.0	206.0	4.0	572.0
1974.0	154.090140961	125.0	-125.0	0.0	0.0	55.0	945.0	282.0	4.0	677.0
1975.0	-29.4354018256	211.0	-211.0	0.0	0.0	50.0	935.0	278.0	0.0	729.0
1976.0	-209.015987045	281.0	-281.0	0.0	0.0	50.0	940.0	244.0	0.0	706.0
1977.0	-360.012835963	319.0	-319.0	0.0	0.0	162.0	1000.0	160.0	4.0	498.0
1978.0	-461.650704639	287.0	-287.0	0.0	41.0	263.0	1000.0	110.0	0.0	388.0
1979.0	-499.886916115	266.0	-266.0	0.0	46.0	385.0	1000.0	80.0	9.0	291.0
1980.0	-469.366928827	228.0	-228.0	0.0	0.0	269.0	1000.0	114.0	0.0	387.0
1981.0	-374.192068173	228.0	-228.0	0.0	0.0	106.0	1000.0	156.0	0.0	539.0
1982.0	-227.387047134	229.0	-229.0	3.0	4.0	10.0	767.0	370.0	9.0	825.0
1983.0	-49.1336272167	262.0	-262.0	0.0	0.0	5.0	475.0	664.0	4.0	1082.0
1984.0	135.992331025	283.0	-283.0	36.0	46.0	0.0	345.0	786.0	49.0	1194.0
1985.0	302.403812593	267.0	-267.0	40.0	50.0	10.0	297.0	874.0	54.0	1301.0
1986.0	427.040702238	261.0	-261.0	0.0	0.0	5.0	172.0	1000.0	49.0	1353.0
